sensor_id,timestamp,value,unit
pressure_sensor_1,2026-01-11T10:07:28.269573,1009.14,hPa
humidity_sensor_1,2026-01-11T10:07:36.269573,59.55,%
temp_sensor_1,2026-01-11T10:07:44.269573,20.74,C
pressure_sensor_1,2026-01-11T10:07:52.269573,1000.48,hPa
temp_sensor_2,2026-01-11T10:08:00.269573,17.68,C
temp_sensor_1,2026-01-11T10:08:08.269573,20.34,C
temp_sensor_2,2026-01-11T10:08:16.269573,19.17,C
humidity_sensor_1,2026-01-11T10:08:24.269573,38.81,%
temp_sensor_2,2026-01-11T10:08:32.269573,23.62,C
temp_sensor_2,2026-01-11T10:08:40.269573,111.89,C
pressure_sensor_1,2026-01-11T10:08:48.269573,1008.63,hPa
pressure_sensor_1,2026-01-11T10:08:56.269573,1022.88,hPa
temp_sensor_2,2026-01-11T10:09:04.269573,21.35,C
temp_sensor_1,2026-01-11T10:09:12.269573,18.92,C
pressure_sensor_1,2026-01-11T10:09:20.269573,1021.33,hPa
humidity_sensor_1,2026-01-11T10:09:28.269573,54.6,%
temp_sensor_2,2026-01-11T10:09:36.269573,19.64,C
humidity_sensor_1,2026-01-11T10:09:44.269573,50.97,%
humidity_sensor_1,2026-01-11T10:09:52.269573,51.33,%
temp_sensor_1,2026-01-11T10:10:00.269573,19.37,C
humidity_sensor_1,2026-01-11T10:10:08.269573,54.36,%
pressure_sensor_1,2026-01-11T10:10:16.269573,999.2,hPa
pressure_sensor_1,2026-01-11T10:10:24.269573,1019.49,hPa
pressure_sensor_1,2026-01-11T10:10:32.269573,1023.44,hPa
temp_sensor_2,2026-01-11T10:10:40.269573,14.91,C
humidity_sensor_1,2026-01-11T10:10:48.269573,50.34,%
humidity_sensor_1,2026-01-11T10:10:56.269573,43.0,%
temp_sensor_2,2026-01-11T10:11:04.269573,20.48,C
temp_sensor_2,2026-01-11T10:11:12.269573,22.78,C
temp_sensor_2,2026-01-11T10:11:20.269573,19.82,C
pressure_sensor_1,2026-01-11T10:11:28.269573,1003.43,hPa
pressure_sensor_1,2026-01-11T10:11:36.269573,1022.27,hPa
humidity_sensor_1,2026-01-11T10:11:44.269573,55.53,%
pressure_sensor_1,2026-01-11T10:11:52.269573,1011.27,hPa
pressure_sensor_1,2026-01-11T10:12:00.269573,1018.75,hPa
temp_sensor_1,2026-01-11T10:12:08.269573,21.81,C
pressure_sensor_1,2026-01-11T10:12:16.269573,110.64,hPa
pressure_sensor_1,2026-01-11T10:12:24.269573,1004.86,hPa
temp_sensor_2,2026-01-11T10:12:32.269573,113.37,C
temp_sensor_2,2026-01-11T10:12:40.269573,22.44,C
pressure_sensor_1,2026-01-11T10:12:48.269573,990.0,hPa
temp_sensor_2,2026-01-11T10:12:56.269573,19.26,C
temp_sensor_1,2026-01-11T10:13:04.269573,21.85,C
temp_sensor_2,2026-01-11T10:13:12.269573,19.19,C
humidity_sensor_1,2026-01-11T10:13:20.269573,58.22,%
temp_sensor_1,2026-01-11T10:13:28.269573,20.87,C
temp_sensor_2,2026-01-11T10:13:36.269573,22.23,C
temp_sensor_1,2026-01-11T10:13:44.269573,19.47,C
temp_sensor_1,2026-01-11T10:13:52.269573,21.77,C
temp_sensor_2,2026-01-11T10:14:00.269573,19.93,C
pressure_sensor_1,2026-01-11T10:14:08.269573,1008.16,hPa
pressure_sensor_1,2026-01-11T10:14:16.269573,1012.89,hPa
humidity_sensor_1,2026-01-11T10:14:24.269573,47.62,%
humidity_sensor_1,2026-01-11T10:14:32.269573,49.0,%
humidity_sensor_1,2026-01-11T10:14:40.269573,49.37,%
temp_sensor_1,2026-01-11T10:14:48.269573,18.28,C
temp_sensor_2,2026-01-11T10:14:56.269573,21.05,C
humidity_sensor_1,2026-01-11T10:15:04.269573,46.25,%
temp_sensor_2,2026-01-11T10:15:12.269573,17.92,C
temp_sensor_1,2026-01-11T10:15:20.269573,19.49,C
pressure_sensor_1,2026-01-11T10:15:28.269573,1003.12,hPa
temp_sensor_1,2026-01-11T10:15:36.269573,20.95,C
temp_sensor_2,2026-01-11T10:15:44.269573,23.54,C
temp_sensor_1,2026-01-11T10:15:52.269573,19.82,C
humidity_sensor_1,2026-01-11T10:16:00.269573,53.17,%
temp_sensor_2,2026-01-11T10:16:08.269573,21.32,C
pressure_sensor_1,2026-01-11T10:16:16.269573,1019.25,hPa
temp_sensor_1,2026-01-11T10:16:24.269573,20.75,C
humidity_sensor_1,2026-01-11T10:16:32.269573,55.76,%
pressure_sensor_1,2026-01-11T10:16:40.269573,1015.08,hPa
temp_sensor_1,2026-01-11T10:16:48.269573,22.06,C
pressure_sensor_1,2026-01-11T10:16:56.269573,1008.06,hPa
pressure_sensor_1,2026-01-11T10:17:04.269573,1038.11,hPa
pressure_sensor_1,2026-01-11T10:17:12.269573,130.46,hPa
temp_sensor_2,2026-01-11T10:17:20.269573,127.2,C
humidity_sensor_1,2026-01-11T10:17:28.269573,45.84,%
temp_sensor_1,2026-01-11T10:17:36.269573,113.57,C
temp_sensor_2,2026-01-11T10:17:44.269573,22.72,C
temp_sensor_2,2026-01-11T10:17:52.269573,22.09,C
pressure_sensor_1,2026-01-11T10:18:00.269573,1007.3,hPa
pressure_sensor_1,2026-01-11T10:18:08.269573,1005.63,hPa
temp_sensor_2,2026-01-11T10:18:16.269573,19.99,C
temp_sensor_2,2026-01-11T10:18:24.269573,19.98,C
pressure_sensor_1,2026-01-11T10:18:32.269573,1018.23,hPa
temp_sensor_1,2026-01-11T10:18:40.269573,22.51,C
pressure_sensor_1,2026-01-11T10:18:48.269573,1019.36,hPa
pressure_sensor_1,2026-01-11T10:18:56.269573,1011.66,hPa
humidity_sensor_1,2026-01-11T10:19:04.269573,47.69,%
temp_sensor_1,2026-01-11T10:19:12.269573,17.0,C
humidity_sensor_1,2026-01-11T10:19:20.269573,53.71,%
humidity_sensor_1,2026-01-11T10:19:28.269573,40.48,%
humidity_sensor_1,2026-01-11T10:19:36.269573,44.76,%
pressure_sensor_1,2026-01-11T10:19:44.269573,1025.26,hPa
pressure_sensor_1,2026-01-11T10:19:52.269573,1003.26,hPa
temp_sensor_1,2026-01-11T10:20:00.269573,113.62,C
pressure_sensor_1,2026-01-11T10:20:08.269573,999.89,hPa
temp_sensor_2,2026-01-11T10:20:16.269573,20.22,C
temp_sensor_2,2026-01-11T10:20:24.269573,18.0,C
temp_sensor_2,2026-01-11T10:20:32.269573,22.28,C
temp_sensor_2,2026-01-11T10:20:40.269573,19.21,C
temp_sensor_1,2026-01-11T10:20:48.269573,21.7,C
humidity_sensor_1,2026-01-11T10:20:56.269573,44.34,%
temp_sensor_2,2026-01-11T10:21:04.269573,21.43,C
temp_sensor_1,2026-01-11T10:21:12.269573,21.0,C
humidity_sensor_1,2026-01-11T10:21:20.269573,52.75,%
humidity_sensor_1,2026-01-11T10:21:28.269573,55.53,%
humidity_sensor_1,2026-01-11T10:21:36.269573,47.56,%
pressure_sensor_1,2026-01-11T10:21:44.269573,1009.52,hPa
humidity_sensor_1,2026-01-11T10:21:52.269573,61.79,%
temp_sensor_1,2026-01-11T10:22:00.269573,18.97,C
temp_sensor_2,2026-01-11T10:22:08.269573,21.95,C
humidity_sensor_1,2026-01-11T10:22:16.269573,47.17,%
temp_sensor_2,2026-01-11T10:22:24.269573,17.7,C
temp_sensor_2,2026-01-11T10:22:32.269573,21.61,C
pressure_sensor_1,2026-01-11T10:22:40.269573,1008.87,hPa
temp_sensor_2,2026-01-11T10:22:48.269573,20.96,C
humidity_sensor_1,2026-01-11T10:22:56.269573,49.15,%
pressure_sensor_1,2026-01-11T10:23:04.269573,1025.2,hPa
temp_sensor_2,2026-01-11T10:23:12.269573,133.97,C
humidity_sensor_1,2026-01-11T10:23:20.269573,126.57,%
pressure_sensor_1,2026-01-11T10:23:28.269573,1009.5,hPa
temp_sensor_1,2026-01-11T10:23:36.269573,18.83,C
humidity_sensor_1,2026-01-11T10:23:44.269573,38.51,%
pressure_sensor_1,2026-01-11T10:23:52.269573,1001.52,hPa
pressure_sensor_1,2026-01-11T10:24:00.269573,1014.65,hPa
temp_sensor_2,2026-01-11T10:24:08.269573,16.43,C
temp_sensor_2,2026-01-11T10:24:16.269573,21.43,C
humidity_sensor_1,2026-01-11T10:24:24.269573,130.67,%
pressure_sensor_1,2026-01-11T10:24:32.269573,1008.67,hPa
temp_sensor_1,2026-01-11T10:24:40.269573,21.66,C
temp_sensor_1,2026-01-11T10:24:48.269573,18.67,C
temp_sensor_1,2026-01-11T10:24:56.269573,18.1,C
pressure_sensor_1,2026-01-11T10:25:04.269573,1010.28,hPa
temp_sensor_1,2026-01-11T10:25:12.269573,17.84,C
pressure_sensor_1,2026-01-11T10:25:20.269573,998.52,hPa
humidity_sensor_1,2026-01-11T10:25:28.269573,46.35,%
temp_sensor_1,2026-01-11T10:25:36.269573,20.88,C
humidity_sensor_1,2026-01-11T10:25:44.269573,136.15,%
temp_sensor_2,2026-01-11T10:25:52.269573,19.97,C
temp_sensor_1,2026-01-11T10:26:00.269573,23.14,C
pressure_sensor_1,2026-01-11T10:26:08.269573,1015.02,hPa
pressure_sensor_1,2026-01-11T10:26:16.269573,1026.42,hPa
temp_sensor_2,2026-01-11T10:26:24.269573,18.79,C
temp_sensor_2,2026-01-11T10:26:32.269573,145.34,C
pressure_sensor_1,2026-01-11T10:26:40.269573,1005.29,hPa
pressure_sensor_1,2026-01-11T10:26:48.269573,1005.12,hPa
pressure_sensor_1,2026-01-11T10:26:56.269573,1018.51,hPa
temp_sensor_1,2026-01-11T10:27:04.269573,16.71,C
temp_sensor_1,2026-01-11T10:27:12.269573,20.72,C
humidity_sensor_1,2026-01-11T10:27:20.269573,58.36,%
temp_sensor_2,2026-01-11T10:27:28.269573,21.55,C
temp_sensor_2,2026-01-11T10:27:36.269573,21.11,C
temp_sensor_2,2026-01-11T10:27:44.269573,18.39,C
temp_sensor_2,2026-01-11T10:27:52.269573,20.73,C
pressure_sensor_1,2026-01-11T10:28:00.269573,999.89,hPa
pressure_sensor_1,2026-01-11T10:28:08.269573,1006.75,hPa
temp_sensor_1,2026-01-11T10:28:16.269573,18.54,C
pressure_sensor_1,2026-01-11T10:28:24.269573,1028.49,hPa
temp_sensor_2,2026-01-11T10:28:32.269573,21.95,C
temp_sensor_2,2026-01-11T10:28:40.269573,21.49,C
pressure_sensor_1,2026-01-11T10:28:48.269573,1007.25,hPa
temp_sensor_2,2026-01-11T10:28:56.269573,20.42,C
temp_sensor_1,2026-01-11T10:29:04.269573,22.86,C
humidity_sensor_1,2026-01-11T10:29:12.269573,45.26,%
temp_sensor_2,2026-01-11T10:29:20.269573,17.06,C
temp_sensor_2,2026-01-11T10:29:28.269573,22.45,C
temp_sensor_2,2026-01-11T10:29:36.269573,106.44,C
temp_sensor_2,2026-01-11T10:29:44.269573,23.18,C
temp_sensor_2,2026-01-11T10:29:52.269573,22.18,C
temp_sensor_2,2026-01-11T10:30:00.269573,18.08,C
humidity_sensor_1,2026-01-11T10:30:08.269573,48.97,%
temp_sensor_1,2026-01-11T10:30:16.269573,145.66,C
humidity_sensor_1,2026-01-11T10:30:24.269573,42.15,%
humidity_sensor_1,2026-01-11T10:30:32.269573,53.36,%
humidity_sensor_1,2026-01-11T10:30:40.269573,49.37,%
pressure_sensor_1,2026-01-11T10:30:48.269573,1022.23,hPa
temp_sensor_1,2026-01-11T10:30:56.269573,18.96,C
pressure_sensor_1,2026-01-11T10:31:04.269573,1021.66,hPa
humidity_sensor_1,2026-01-11T10:31:12.269573,44.2,%
temp_sensor_1,2026-01-11T10:31:20.269573,17.98,C
humidity_sensor_1,2026-01-11T10:31:28.269573,40.34,%
temp_sensor_2,2026-01-11T10:31:36.269573,15.53,C
pressure_sensor_1,2026-01-11T10:31:44.269573,1006.98,hPa
humidity_sensor_1,2026-01-11T10:31:52.269573,55.81,%
temp_sensor_2,2026-01-11T10:32:00.269573,22.17,C
humidity_sensor_1,2026-01-11T10:32:08.269573,115.33,%
temp_sensor_1,2026-01-11T10:32:16.269573,22.2,C
humidity_sensor_1,2026-01-11T10:32:24.269573,45.92,%
temp_sensor_1,2026-01-11T10:32:32.269573,19.46,C
humidity_sensor_1,2026-01-11T10:32:40.269573,49.39,%
temp_sensor_2,2026-01-11T10:32:48.269573,18.32,C
temp_sensor_1,2026-01-11T10:32:56.269573,19.71,C
temp_sensor_2,2026-01-11T10:33:04.269573,20.02,C
temp_sensor_2,2026-01-11T10:33:12.269573,21.86,C
humidity_sensor_1,2026-01-11T10:33:20.269573,52.18,%
temp_sensor_1,2026-01-11T10:33:28.269573,19.29,C
humidity_sensor_1,2026-01-11T10:33:36.269573,47.15,%
temp_sensor_1,2026-01-11T10:33:44.269573,19.94,C
humidity_sensor_1,2026-01-11T10:33:52.269573,55.61,%
humidity_sensor_1,2026-01-11T10:34:00.269573,50.88,%
temp_sensor_1,2026-01-11T10:34:08.269573,21.57,C
humidity_sensor_1,2026-01-11T10:34:16.269573,46.11,%
humidity_sensor_1,2026-01-11T10:34:24.269573,122.91,%
temp_sensor_2,2026-01-11T10:34:32.269573,20.51,C
temp_sensor_2,2026-01-11T10:34:40.269573,20.58,C
temp_sensor_2,2026-01-11T10:34:48.269573,127.17,C
pressure_sensor_1,2026-01-11T10:34:56.269573,1016.86,hPa
humidity_sensor_1,2026-01-11T10:35:04.269573,47.56,%
temp_sensor_2,2026-01-11T10:35:12.269573,17.06,C
temp_sensor_2,2026-01-11T10:35:20.269573,21.04,C
humidity_sensor_1,2026-01-11T10:35:28.269573,53.74,%
temp_sensor_2,2026-01-11T10:35:36.269573,20.57,C
temp_sensor_1,2026-01-11T10:35:44.269573,17.5,C
pressure_sensor_1,2026-01-11T10:35:52.269573,1012.45,hPa
temp_sensor_2,2026-01-11T10:36:00.269573,21.12,C
temp_sensor_2,2026-01-11T10:36:08.269573,21.12,C
pressure_sensor_1,2026-01-11T10:36:16.269573,1008.87,hPa
humidity_sensor_1,2026-01-11T10:36:24.269573,54.11,%
pressure_sensor_1,2026-01-11T10:36:32.269573,107.05,hPa
temp_sensor_1,2026-01-11T10:36:40.269573,19.17,C
humidity_sensor_1,2026-01-11T10:36:48.269573,48.69,%
temp_sensor_1,2026-01-11T10:36:56.269573,17.96,C
temp_sensor_2,2026-01-11T10:37:04.269573,24.03,C
pressure_sensor_1,2026-01-11T10:37:12.269573,1017.43,hPa
pressure_sensor_1,2026-01-11T10:37:20.269573,1007.71,hPa
temp_sensor_1,2026-01-11T10:37:28.269573,21.02,C
temp_sensor_2,2026-01-11T10:37:36.269573,21.52,C
temp_sensor_2,2026-01-11T10:37:44.269573,20.26,C
humidity_sensor_1,2026-01-11T10:37:52.269573,55.25,%
temp_sensor_1,2026-01-11T10:38:00.269573,22.95,C
pressure_sensor_1,2026-01-11T10:38:08.269573,1016.12,hPa
temp_sensor_1,2026-01-11T10:38:16.269573,19.16,C
temp_sensor_2,2026-01-11T10:38:24.269573,18.12,C
pressure_sensor_1,2026-01-11T10:38:32.269573,1003.12,hPa
humidity_sensor_1,2026-01-11T10:38:40.269573,45.09,%
humidity_sensor_1,2026-01-11T10:38:48.269573,51.63,%
temp_sensor_2,2026-01-11T10:38:56.269573,20.1,C
humidity_sensor_1,2026-01-11T10:39:04.269573,54.32,%
pressure_sensor_1,2026-01-11T10:39:12.269573,1013.49,hPa
temp_sensor_1,2026-01-11T10:39:20.269573,21.1,C
humidity_sensor_1,2026-01-11T10:39:28.269573,43.31,%
humidity_sensor_1,2026-01-11T10:39:36.269573,39.23,%
pressure_sensor_1,2026-01-11T10:39:44.269573,1014.31,hPa
humidity_sensor_1,2026-01-11T10:39:52.269573,50.35,%
temp_sensor_2,2026-01-11T10:40:00.269573,21.54,C
humidity_sensor_1,2026-01-11T10:40:08.269573,47.81,%
humidity_sensor_1,2026-01-11T10:40:16.269573,117.21,%
temp_sensor_1,2026-01-11T10:40:24.269573,145.08,C
temp_sensor_2,2026-01-11T10:40:32.269573,22.0,C
temp_sensor_2,2026-01-11T10:40:40.269573,17.59,C
temp_sensor_1,2026-01-11T10:40:48.269573,18.94,C
temp_sensor_2,2026-01-11T10:40:56.269573,21.68,C
temp_sensor_1,2026-01-11T10:41:04.269573,17.79,C
temp_sensor_1,2026-01-11T10:41:12.269573,21.31,C
temp_sensor_2,2026-01-11T10:41:20.269573,23.81,C
pressure_sensor_1,2026-01-11T10:41:28.269573,1026.2,hPa
temp_sensor_2,2026-01-11T10:41:36.269573,18.9,C
temp_sensor_1,2026-01-11T10:41:44.269573,21.66,C
temp_sensor_2,2026-01-11T10:41:52.269573,20.19,C
temp_sensor_2,2026-01-11T10:42:00.269573,17.2,C
humidity_sensor_1,2026-01-11T10:42:08.269573,47.27,%
humidity_sensor_1,2026-01-11T10:42:16.269573,54.44,%
pressure_sensor_1,2026-01-11T10:42:24.269573,1019.05,hPa
temp_sensor_2,2026-01-11T10:42:32.269573,19.57,C
humidity_sensor_1,2026-01-11T10:42:40.269573,43.35,%
pressure_sensor_1,2026-01-11T10:42:48.269573,1019.59,hPa
temp_sensor_2,2026-01-11T10:42:56.269573,23.07,C
temp_sensor_1,2026-01-11T10:43:04.269573,22.78,C
temp_sensor_2,2026-01-11T10:43:12.269573,19.59,C
temp_sensor_2,2026-01-11T10:43:20.269573,22.04,C
humidity_sensor_1,2026-01-11T10:43:28.269573,128.68,%
temp_sensor_1,2026-01-11T10:43:36.269573,19.41,C
temp_sensor_2,2026-01-11T10:43:44.269573,21.29,C
pressure_sensor_1,2026-01-11T10:43:52.269573,1011.39,hPa
humidity_sensor_1,2026-01-11T10:44:00.269573,55.11,%
pressure_sensor_1,2026-01-11T10:44:08.269573,1020.49,hPa
temp_sensor_2,2026-01-11T10:44:16.269573,108.91,C
pressure_sensor_1,2026-01-11T10:44:24.269573,1021.16,hPa
temp_sensor_2,2026-01-11T10:44:32.269573,17.45,C
humidity_sensor_1,2026-01-11T10:44:40.269573,51.37,%
temp_sensor_2,2026-01-11T10:44:48.269573,20.33,C
temp_sensor_2,2026-01-11T10:44:56.269573,20.34,C
temp_sensor_1,2026-01-11T10:45:04.269573,19.7,C
temp_sensor_1,2026-01-11T10:45:12.269573,24.69,C
temp_sensor_2,2026-01-11T10:45:20.269573,23.56,C
temp_sensor_2,2026-01-11T10:45:28.269573,18.79,C
temp_sensor_1,2026-01-11T10:45:36.269573,21.21,C
humidity_sensor_1,2026-01-11T10:45:44.269573,52.0,%
pressure_sensor_1,2026-01-11T10:45:52.269573,1007.78,hPa
temp_sensor_1,2026-01-11T10:46:00.269573,21.81,C
humidity_sensor_1,2026-01-11T10:46:08.269573,56.5,%
pressure_sensor_1,2026-01-11T10:46:16.269573,1019.42,hPa
humidity_sensor_1,2026-01-11T10:46:24.269573,51.94,%
temp_sensor_2,2026-01-11T10:46:32.269573,22.13,C
temp_sensor_1,2026-01-11T10:46:40.269573,22.49,C
temp_sensor_1,2026-01-11T10:46:48.269573,21.81,C
temp_sensor_1,2026-01-11T10:46:56.269573,19.89,C
temp_sensor_1,2026-01-11T10:47:04.269573,19.52,C
temp_sensor_2,2026-01-11T10:47:12.269573,23.02,C
pressure_sensor_1,2026-01-11T10:47:20.269573,1019.7,hPa
humidity_sensor_1,2026-01-11T10:47:28.269573,42.0,%
pressure_sensor_1,2026-01-11T10:47:36.269573,1013.56,hPa
temp_sensor_2,2026-01-11T10:47:44.269573,19.99,C
temp_sensor_2,2026-01-11T10:47:52.269573,21.6,C
temp_sensor_2,2026-01-11T10:48:00.269573,117.17,C
pressure_sensor_1,2026-01-11T10:48:08.269573,1028.27,hPa
pressure_sensor_1,2026-01-11T10:48:16.269573,1024.75,hPa
humidity_sensor_1,2026-01-11T10:48:24.269573,56.15,%
pressure_sensor_1,2026-01-11T10:48:32.269573,1003.81,hPa
humidity_sensor_1,2026-01-11T10:48:40.269573,57.0,%
temp_sensor_1,2026-01-11T10:48:48.269573,20.59,C
humidity_sensor_1,2026-01-11T10:48:56.269573,54.27,%
pressure_sensor_1,2026-01-11T10:49:04.269573,1000.84,hPa
humidity_sensor_1,2026-01-11T10:49:12.269573,48.1,%
temp_sensor_1,2026-01-11T10:49:20.269573,20.62,C
temp_sensor_2,2026-01-11T10:49:28.269573,21.54,C
temp_sensor_1,2026-01-11T10:49:36.269573,142.6,C
temp_sensor_1,2026-01-11T10:49:44.269573,23.13,C
humidity_sensor_1,2026-01-11T10:49:52.269573,61.76,%
temp_sensor_2,2026-01-11T10:50:00.269573,21.95,C
temp_sensor_1,2026-01-11T10:50:08.269573,19.18,C
temp_sensor_1,2026-01-11T10:50:16.269573,18.49,C
pressure_sensor_1,2026-01-11T10:50:24.269573,1003.73,hPa
temp_sensor_1,2026-01-11T10:50:32.269573,103.99,C
temp_sensor_2,2026-01-11T10:50:40.269573,22.07,C
temp_sensor_2,2026-01-11T10:50:48.269573,22.25,C
humidity_sensor_1,2026-01-11T10:50:56.269573,40.88,%
temp_sensor_1,2026-01-11T10:51:04.269573,20.73,C
humidity_sensor_1,2026-01-11T10:51:12.269573,46.87,%
pressure_sensor_1,2026-01-11T10:51:20.269573,1013.43,hPa
temp_sensor_2,2026-01-11T10:51:28.269573,103.26,C
temp_sensor_2,2026-01-11T10:51:36.269573,19.46,C
temp_sensor_2,2026-01-11T10:51:44.269573,18.23,C
humidity_sensor_1,2026-01-11T10:51:52.269573,51.32,%
pressure_sensor_1,2026-01-11T10:52:00.269573,1002.16,hPa
pressure_sensor_1,2026-01-11T10:52:08.269573,1002.86,hPa
pressure_sensor_1,2026-01-11T10:52:16.269573,1007.12,hPa
pressure_sensor_1,2026-01-11T10:52:24.269573,1011.77,hPa
temp_sensor_2,2026-01-11T10:52:32.269573,17.52,C
temp_sensor_1,2026-01-11T10:52:40.269573,21.88,C
humidity_sensor_1,2026-01-11T10:52:48.269573,36.72,%
humidity_sensor_1,2026-01-11T10:52:56.269573,47.46,%
temp_sensor_1,2026-01-11T10:53:04.269573,20.85,C
temp_sensor_2,2026-01-11T10:53:12.269573,18.14,C
temp_sensor_1,2026-01-11T10:53:20.269573,15.48,C
temp_sensor_2,2026-01-11T10:53:28.269573,19.03,C
humidity_sensor_1,2026-01-11T10:53:36.269573,48.24,%
temp_sensor_2,2026-01-11T10:53:44.269573,22.43,C
humidity_sensor_1,2026-01-11T10:53:52.269573,44.47,%
pressure_sensor_1,2026-01-11T10:54:00.269573,993.17,hPa
humidity_sensor_1,2026-01-11T10:54:08.269573,47.77,%
pressure_sensor_1,2026-01-11T10:54:16.269573,1015.01,hPa
pressure_sensor_1,2026-01-11T10:54:24.269573,1026.52,hPa
temp_sensor_1,2026-01-11T10:54:32.269573,21.13,C
pressure_sensor_1,2026-01-11T10:54:40.269573,1020.12,hPa
temp_sensor_1,2026-01-11T10:54:48.269573,21.76,C
pressure_sensor_1,2026-01-11T10:54:56.269573,1022.13,hPa
pressure_sensor_1,2026-01-11T10:55:04.269573,1017.51,hPa
temp_sensor_1,2026-01-11T10:55:12.269573,20.86,C
temp_sensor_1,2026-01-11T10:55:20.269573,20.63,C
humidity_sensor_1,2026-01-11T10:55:28.269573,61.0,%
temp_sensor_2,2026-01-11T10:55:36.269573,101.72,C
pressure_sensor_1,2026-01-11T10:55:44.269573,1007.58,hPa
humidity_sensor_1,2026-01-11T10:55:52.269573,47.13,%
humidity_sensor_1,2026-01-11T10:56:00.269573,45.1,%
humidity_sensor_1,2026-01-11T10:56:08.269573,64.02,%
humidity_sensor_1,2026-01-11T10:56:16.269573,45.79,%
humidity_sensor_1,2026-01-11T10:56:24.269573,50.21,%
pressure_sensor_1,2026-01-11T10:56:32.269573,1025.37,hPa
temp_sensor_1,2026-01-11T10:56:40.269573,21.69,C
humidity_sensor_1,2026-01-11T10:56:48.269573,58.6,%
humidity_sensor_1,2026-01-11T10:56:56.269573,46.86,%
temp_sensor_1,2026-01-11T10:57:04.269573,21.74,C
temp_sensor_2,2026-01-11T10:57:12.269573,17.28,C
humidity_sensor_1,2026-01-11T10:57:20.269573,39.02,%
pressure_sensor_1,2026-01-11T10:57:28.269573,1022.9,hPa
temp_sensor_1,2026-01-11T10:57:36.269573,20.92,C
humidity_sensor_1,2026-01-11T10:57:44.269573,48.48,%
humidity_sensor_1,2026-01-11T10:57:52.269573,46.65,%
humidity_sensor_1,2026-01-11T10:58:00.269573,48.14,%
humidity_sensor_1,2026-01-11T10:58:08.269573,50.5,%
pressure_sensor_1,2026-01-11T10:58:16.269573,1015.11,hPa
pressure_sensor_1,2026-01-11T10:58:24.269573,1008.76,hPa
pressure_sensor_1,2026-01-11T10:58:32.269573,1000.29,hPa
temp_sensor_2,2026-01-11T10:58:40.269573,18.06,C
temp_sensor_2,2026-01-11T10:58:48.269573,18.25,C
humidity_sensor_1,2026-01-11T10:58:56.269573,49.07,%
pressure_sensor_1,2026-01-11T10:59:04.269573,1002.4,hPa
pressure_sensor_1,2026-01-11T10:59:12.269573,1016.74,hPa
pressure_sensor_1,2026-01-11T10:59:20.269573,1016.73,hPa
temp_sensor_1,2026-01-11T10:59:28.269573,17.76,C
humidity_sensor_1,2026-01-11T10:59:36.269573,52.19,%
temp_sensor_2,2026-01-11T10:59:44.269573,21.38,C
humidity_sensor_1,2026-01-11T10:59:52.269573,55.63,%
temp_sensor_1,2026-01-11T11:00:00.269573,18.9,C
pressure_sensor_1,2026-01-11T11:00:08.269573,1005.06,hPa
pressure_sensor_1,2026-01-11T11:00:16.269573,1005.72,hPa
temp_sensor_1,2026-01-11T11:00:24.269573,20.5,C
pressure_sensor_1,2026-01-11T11:00:32.269573,1024.6,hPa
temp_sensor_2,2026-01-11T11:00:40.269573,20.39,C
humidity_sensor_1,2026-01-11T11:00:48.269573,125.14,%
humidity_sensor_1,2026-01-11T11:00:56.269573,48.12,%
pressure_sensor_1,2026-01-11T11:01:04.269573,1003.01,hPa
temp_sensor_2,2026-01-11T11:01:12.269573,17.59,C
pressure_sensor_1,2026-01-11T11:01:20.269573,998.11,hPa
humidity_sensor_1,2026-01-11T11:01:28.269573,47.2,%
humidity_sensor_1,2026-01-11T11:01:36.269573,43.89,%
pressure_sensor_1,2026-01-11T11:01:44.269573,1015.02,hPa
temp_sensor_1,2026-01-11T11:01:52.269573,18.13,C
temp_sensor_2,2026-01-11T11:02:00.269573,19.32,C
temp_sensor_2,2026-01-11T11:02:08.269573,113.71,C
humidity_sensor_1,2026-01-11T11:02:16.269573,43.31,%
temp_sensor_1,2026-01-11T11:02:24.269573,19.0,C
humidity_sensor_1,2026-01-11T11:02:32.269573,58.01,%
temp_sensor_2,2026-01-11T11:02:40.269573,19.5,C
humidity_sensor_1,2026-01-11T11:02:48.269573,47.05,%
pressure_sensor_1,2026-01-11T11:02:56.269573,1022.48,hPa
pressure_sensor_1,2026-01-11T11:03:04.269573,1019.82,hPa
temp_sensor_2,2026-01-11T11:03:12.269573,19.76,C
temp_sensor_2,2026-01-11T11:03:20.269573,18.76,C
temp_sensor_1,2026-01-11T11:03:28.269573,21.23,C
temp_sensor_2,2026-01-11T11:03:36.269573,20.15,C
pressure_sensor_1,2026-01-11T11:03:44.269573,1028.47,hPa
humidity_sensor_1,2026-01-11T11:03:52.269573,48.3,%
temp_sensor_2,2026-01-11T11:04:00.269573,20.33,C
temp_sensor_2,2026-01-11T11:04:08.269573,17.58,C
temp_sensor_2,2026-01-11T11:04:16.269573,20.46,C
humidity_sensor_1,2026-01-11T11:04:24.269573,48.14,%
humidity_sensor_1,2026-01-11T11:04:32.269573,51.65,%
temp_sensor_1,2026-01-11T11:04:40.269573,18.92,C
humidity_sensor_1,2026-01-11T11:04:48.269573,52.58,%
temp_sensor_1,2026-01-11T11:04:56.269573,17.78,C
temp_sensor_1,2026-01-11T11:05:04.269573,21.84,C
humidity_sensor_1,2026-01-11T11:05:12.269573,51.2,%
